0,1
-7.1677468961442585,-8.041065877160849
-11.33398008276311,-4.972948710196582
-6.110499518046641,-3.1908355967505537
-5.749075854856367,-3.014832180995369
-1.9532453031312702,1.1585498713440538
-1.8846197600169985,0.43825093372304685
-7.070403110203778,-7.753261693380379
-1.4086665355762031,0.32860011481916546
-1.520893667335439,1.6563095242307675
-2.1607933848604146,1.2097027542479686
-2.3196931008399533,1.7713742839518947
-0.9402091780076154,4.517583719333528
-1.3219032479771038,4.550932124185801
-6.889075362242302,-2.7481266153456527
-11.243793716807234,-3.384847846955799
-6.529785689505657,-2.217778114148284
-1.1382282117449987,4.856736852762166
-2.1708124497218244,-0.5812345157402232
-2.6359009583758937,0.09447481927652157
-10.874554666486365,-4.263157292550818
-7.023436244990075,-2.2114246694737605
-2.5805467297071045,0.5135897534578461
-6.516276347188352,-3.974924847850333
-2.031560412317397,4.825309089286493
-5.794011207372123,-2.851287128457356
-7.193274852594656,-7.465671692143452
-5.810075058329195,-3.831084279697872
-0.7612882058937267,0.2809423455088195
-10.167430634634009,-4.113144677954437
-6.941886626911895,-3.80071647970605
-10.19514343325775,-3.145085268560906
-6.803883189100034,-7.6069739428221945
-7.253620500808111,-8.96023411678507
-6.286385376459131,-2.927146987456128
-1.9969431645599733,5.579416713848582
-1.3817468538179547,0.9535984788623225
-10.837000194852987,-3.9042878560798346
-9.59307484076058,-4.386783690611695
-5.912974226370563,-2.900126298887562
-9.736120785875256,-4.365840983199309
-7.525564431272475,-8.371950934448027
-1.405463293510052,4.452893909852297
-1.8120678265129406,5.246396234331753
-2.094918177429176,3.8858286622690072
-2.995645098901692,1.6302409918625993
-6.0186411751511715,-3.3039387377382274
-6.08586727547926,-7.636693360012988
-10.213246961079545,-3.650119405711454
-8.663357747215022,-8.40908527520416
-2.726580323150453,0.12260402098931389
-5.051529488699446,-3.3265614342446304
-7.842036914826391,-8.108635772414466
-11.445814304357373,-5.019888372846797
-2.415963563453229,1.6692196201309846
-10.627153150754271,-3.763353210269212
-6.964629445331267,-2.8334119113724223
-10.621221896874044,-3.513534608331758
